n,time,total_time,nodes,results
29,3.863358974456787,37.02342748641968,37,"{'26': 15, '24': 14, '28': 16, '20': 13, '16': 12, '15': 17, '13': 18, '17': 20, '23': 22, '12': 10, '25': 11, '9': 9, '3': 21, '8': 19, '5': 6, '4': 8, '2': 23, '7': 27, '6': 3, '27': 2, '29': 24, '11': 5, '10': 25, '18': 1, '14': 26, '21': 28, '22': 4, '19': 29, '1': 7}"
30,5.943450212478638,42.966877698898315,111,"{'26': 15, '24': 16, '28': 14, '20': 17, '16': 18, '15': 13, '12': 12, '17': 10, '23': 22, '18': 21, '9': 20, '10': 11, '27': 9, '5': 25, '6': 19, '4': 8, '3': 28, '1': 6, '25': 1, '2': 30, '22': 29, '21': 2, '8': 3, '7': 26, '19': 27, '29': 23, '13': 4, '11': 7, '14': 24, '30': 5}"
31,6.711381673812866,49.67825937271118,89,"{'26': 16, '24': 15, '28': 17, '20': 14, '16': 13, '14': 18, '12': 19, '18': 20, '8': 11, '10': 10, '27': 22, '11': 12, '30': 23, '2': 8, '25': 21, '22': 6, '1': 24, '3': 27, '6': 31, '9': 26, '7': 29, '5': 3, '4': 9, '21': 30, '31': 2, '29': 28, '17': 4, '23': 1, '13': 5, '15': 25, '19': 7}"
32,7.465469837188721,57.1437292098999,53,"{'26': 16, '24': 17, '28': 15, '20': 18, '16': 19, '11': 13, '12': 20, '14': 14, '23': 11, '10': 21, '29': 10, '9': 24, '30': 22, '27': 23, '6': 12, '3': 8, '7': 6, '2': 25, '1': 5, '5': 2, '4': 26, '31': 9, '8': 28, '32': 27, '21': 4, '25': 32, '13': 7, '22': 31, '15': 1, '19': 29, '17': 30, '18': 3}"
33,9.979899168014526,67.12362837791443,103,"{'26': 17, '10': 16, '24': 18, '20': 15, '13': 14, '14': 19, '22': 12, '12': 20, '23': 21, '25': 13, '11': 11, '32': 24, '31': 10, '30': 23, '27': 9, '9': 22, '8': 7, '33': 6, '3': 25, '4': 8, '6': 3, '7': 33, '5': 1, '2': 27, '1': 29, '29': 32, '28': 30, '18': 28, '15': 2, '21': 4, '17': 31, '16': 5, '19': 26}"
34,9.635926961898804,76.75955533981323,34,"{'26': 17, '10': 18, '24': 16, '20': 19, '13': 20, '14': 15, '22': 22, '12': 14, '5': 11, '23': 13, '2': 21, '11': 23, '25': 12, '27': 24, '6': 9, '3': 8, '1': 26, '4': 27, '9': 29, '33': 28, '30': 5, '32': 10, '31': 25, '7': 3, '34': 7, '8': 6, '29': 33, '28': 4, '15': 30, '19': 2, '17': 31, '18': 34, '16': 1, '21': 32}"
35,16.75607991218567,93.5156352519989,180,"{'26': 18, '10': 17, '24': 19, '20': 16, '13': 15, '14': 20, '22': 13, '33': 21, '32': 14, '21': 24, '23': 10, '25': 22, '16': 25, '12': 12, '1': 11, '11': 26, '6': 23, '2': 28, '27': 5, '28': 27, '4': 9, '30': 1, '29': 30, '3': 7, '31': 8, '8': 32, '34': 4, '9': 2, '7': 35, '5': 3, '35': 29, '15': 33, '19': 31, '17': 6, '18': 34}"
36,14.2019681930542,107.7176034450531,53,"{'26': 18, '10': 19, '24': 17, '20': 20, '13': 21, '14': 16, '5': 15, '17': 22, '27': 23, '28': 14, '8': 24, '11': 12, '33': 13, '25': 10, '23': 26, '1': 25, '6': 27, '29': 28, '31': 29, '3': 9, '2': 6, '9': 4, '7': 36, '32': 5, '30': 8, '35': 1, '4': 11, '34': 31, '36': 30, '12': 2, '16': 3, '22': 33, '15': 32, '19': 34, '21': 35, '18': 7}"
37,21.794517993927002,129.5121214389801,165,"{'26': 19, '10': 18, '24': 20, '20': 17, '13': 16, '14': 21, '5': 22, '8': 23, '18': 24, '29': 14, '16': 25, '27': 13, '25': 26, '34': 15, '33': 27, '9': 11, '28': 10, '36': 12, '35': 30, '11': 3, '12': 34, '7': 6, '6': 33, '37': 37, '15': 4, '30': 28, '2': 7, '3': 29, '4': 8, '1': 32, '31': 5, '32': 2, '22': 35, '23': 1, '19': 31, '21': 9, '17': 36}"
38,18.895593881607056,148.40771532058716,38,"{'26': 19, '10': 20, '24': 18, '28': 16, '20': 21, '13': 22, '14': 17, '8': 15, '18': 14, '29': 24, '9': 25, '33': 23, '12': 26, '34': 13, '27': 12, '37': 11, '11': 10, '7': 29, '35': 27, '38': 8, '6': 31, '2': 7, '32': 32, '30': 28, '1': 9, '4': 36, '3': 30, '5': 2, '36': 38, '25': 3, '31': 35, '16': 33, '15': 4, '22': 5, '23': 34, '21': 1, '19': 6, '17': 37}"
39,21.997774839401245,170.4054901599884,44,"{'26': 20, '10': 19, '24': 21, '28': 23, '20': 18, '13': 17, '14': 22, '30': 14, '29': 25, '7': 24, '15': 26, '35': 15, '34': 13, '8': 27, '12': 12, '22': 11, '37': 28, '36': 7, '39': 16, '6': 9, '33': 6, '5': 29, '11': 10, '9': 31, '38': 30, '4': 33, '2': 8, '1': 3, '32': 37, '3': 4, '31': 1, '19': 34, '27': 39, '18': 38, '21': 2, '16': 32, '25': 35, '17': 5, '23': 36}"
40,28.585134029388428,198.99062418937683,79,"{'26': 20, '10': 21, '24': 19, '28': 17, '20': 22, '13': 23, '29': 25, '16': 24, '8': 15, '7': 26, '9': 18, '15': 14, '27': 28, '2': 16, '25': 13, '21': 27, '30': 11, '36': 29, '37': 12, '39': 30, '38': 9, '32': 32, '40': 10, '12': 4, '11': 8, '6': 31, '14': 37, '34': 39, '35': 33, '5': 34, '1': 5, '3': 6, '31': 3, '33': 2, '4': 40, '19': 1, '22': 38, '18': 35, '17': 7, '23': 36}"
41,43.02193260192871,242.01255679130554,186,"{'26': 21, '10': 20, '24': 22, '28': 24, '20': 19, '13': 18, '29': 16, '16': 17, '5': 23, '8': 15, '7': 27, '6': 14, '21': 30, '27': 13, '30': 12, '2': 25, '19': 31, '25': 28, '1': 34, '9': 9, '3': 29, '15': 26, '37': 11, '32': 36, '31': 33, '38': 6, '34': 4, '39': 10, '33': 39, '36': 1, '4': 32, '35': 8, '40': 37, '41': 35, '11': 3, '12': 5, '14': 2, '23': 38, '22': 41, '17': 7, '18': 40}"
42,67.72235608100891,309.73491287231445,464,"{'26': 21, '10': 22, '24': 20, '28': 18, '20': 23, '13': 24, '30': 19, '14': 16, '15': 25, '5': 26, '12': 17, '2': 15, '1': 27, '8': 28, '27': 14, '29': 29, '6': 13, '35': 32, '34': 11, '7': 31, '37': 35, '39': 30, '36': 12, '38': 37, '33': 6, '3': 9, '4': 5, '41': 10, '9': 41, '42': 34, '11': 42, '40': 33, '32': 36, '18': 4, '16': 38, '17': 40, '25': 8, '19': 7, '31': 3, '21': 2, '22': 39, '23': 1}"
43,44.09116792678833,353.8260807991028,61,"{'26': 22, '10': 21, '24': 23, '5': 20, '20': 24, '14': 19, '15': 25, '30': 27, '7': 16, '8': 26, '32': 18, '18': 31, '25': 17, '19': 13, '28': 28, '38': 15, '11': 30, '37': 32, '39': 29, '43': 12, '33': 34, '41': 11, '9': 36, '12': 14, '6': 9, '40': 33, '42': 4, '13': 38, '3': 10, '4': 35, '2': 8, '1': 37, '36': 7, '34': 2, '35': 43, '31': 6, '29': 1, '27': 39, '22': 42, '21': 3, '23': 40, '16': 5, '17': 41}"
44,45.959129095077515,399.7852098941803,44,"{'26': 22, '10': 23, '24': 21, '5': 24, '20': 20, '14': 25, '15': 19, '30': 17, '31': 26, '18': 28, '32': 18, '16': 15, '6': 29, '7': 16, '27': 32, '4': 12, '28': 30, '2': 34, '3': 27, '9': 10, '34': 9, '33': 31, '39': 13, '29': 36, '1': 37, '43': 33, '41': 14, '44': 35, '42': 11, '11': 38, '35': 7, '38': 6, '40': 43, '37': 4, '8': 2, '36': 42, '12': 5, '17': 39, '22': 40, '21': 3, '23': 44, '19': 8, '13': 41, '25': 1}"
45,52.693132162094116,452.4783420562744,58,"{'26': 23, '10': 22, '24': 24, '5': 21, '20': 25, '14': 20, '29': 27, '19': 18, '4': 26, '11': 28, '15': 29, '33': 19, '28': 30, '36': 17, '35': 15, '8': 16, '27': 14, '21': 12, '31': 32, '43': 31, '39': 33, '37': 10, '7': 11, '40': 35, '41': 13, '3': 37, '6': 36, '44': 34, '2': 9, '38': 8, '1': 4, '42': 38, '45': 6, '9': 1, '12': 5, '34': 43, '32': 3, '30': 40, '25': 2, '13': 44, '17': 45, '16': 39, '23': 41, '22': 7, '18': 42}"
46,59.69199514389038,512.1703372001648,52,"{'26': 23, '10': 24, '24': 22, '5': 25, '20': 21, '14': 26, '29': 19, '19': 28, '3': 20, '15': 18, '32': 27, '17': 33, '4': 17, '18': 14, '12': 30, '28': 16, '8': 29, '6': 32, '25': 31, '37': 15, '39': 12, '40': 34, '7': 11, '43': 35, '42': 13, '9': 36, '36': 41, '41': 40, '44': 10, '35': 37, '2': 9, '46': 39, '45': 8, '11': 2, '31': 5, '33': 43, '38': 46, '30': 45, '34': 1, '13': 44, '16': 3, '1': 42, '23': 6, '21': 7, '22': 4, '27': 38}"
