n,time,total_time,nodes,results
29,25.932394981384277,128.42305994033813,18850,"{'27': 1, '16': 2, '8': 3, '12': 4, '6': 6, '21': 5, '7': 8, '13': 7, '29': 9, '15': 12, '1': 13, '20': 10, '25': 14, '2': 11, '17': 15, '18': 17, '24': 20, '10': 21, '19': 23, '11': 26, '9': 25, '23': 29, '22': 27, '26': 28, '14': 22, '5': 24, '28': 19, '4': 18, '3': 16}"
30,25.508265018463135,153.93132495880127,17025,"{'27': 1, '16': 2, '8': 3, '12': 4, '6': 6, '21': 5, '7': 8, '13': 7, '29': 9, '15': 12, '1': 13, '28': 11, '20': 10, '25': 16, '2': 15, '17': 19, '18': 14, '24': 22, '10': 21, '19': 24, '11': 29, '9': 26, '23': 27, '30': 17, '22': 30, '26': 25, '5': 28, '4': 20, '14': 23, '3': 18}"
31,134.21800184249878,288.14932680130005,81623,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '15': 14, '1': 13, '28': 12, '20': 11, '25': 17, '2': 16, '17': 15, '18': 18, '24': 21, '10': 28, '19': 30, '11': 19, '9': 26, '23': 27, '30': 24, '22': 25, '26': 31, '5': 29, '4': 20, '14': 23, '3': 22}"
32,24.710572957992554,312.8598997592926,10416,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '15': 14, '1': 13, '28': 12, '17': 15, '20': 11, '25': 17, '32': 18, '2': 16, '18': 23, '24': 21, '10': 20, '19': 25, '11': 27, '9': 28, '23': 26, '30': 24, '22': 31, '26': 30, '5': 29, '4': 19, '14': 22, '3': 32}"
33,36.3878378868103,349.2477376461029,11385,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '15': 14, '1': 13, '28': 12, '17': 15, '4': 11, '20': 17, '25': 16, '32': 18, '2': 20, '18': 24, '24': 27, '10': 21, '19': 28, '11': 33, '9': 26, '23': 23, '30': 19, '33': 25, '22': 32, '5': 31, '26': 30, '14': 29, '3': 22}"
34,17.748406887054443,366.99614453315735,4777,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '15': 14, '1': 13, '28': 12, '17': 15, '4': 11, '32': 18, '20': 17, '25': 16, '2': 20, '18': 24, '24': 27, '10': 21, '19': 19, '11': 33, '9': 26, '23': 32, '30': 34, '33': 23, '22': 30, '26': 31, '34': 28, '5': 25, '14': 29, '3': 22}"
35,61.535179138183594,428.53132367134094,18620,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '15': 14, '1': 13, '28': 12, '17': 15, '4': 11, '35': 17, '32': 18, '20': 23, '25': 16, '2': 20, '18': 24, '24': 21, '10': 25, '19': 28, '11': 35, '9': 29, '23': 33, '30': 19, '33': 27, '22': 26, '26': 31, '34': 34, '5': 32, '14': 30, '3': 22}"
36,16.18255114555359,444.71387481689453,5238,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '15': 14, '1': 13, '28': 12, '17': 15, '4': 11, '35': 17, '32': 18, '2': 16, '20': 23, '25': 19, '18': 24, '24': 21, '10': 20, '19': 27, '11': 26, '9': 29, '23': 34, '30': 35, '33': 22, '22': 31, '26': 30, '14': 33, '34': 25, '5': 36, '36': 28, '3': 32}"
37,28.207918167114258,472.9217929840088,8251,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '37': 12, '15': 14, '1': 13, '28': 16, '17': 15, '4': 11, '35': 17, '32': 18, '2': 20, '20': 23, '25': 22, '18': 24, '24': 29, '10': 21, '19': 19, '11': 26, '9': 31, '23': 36, '30': 34, '33': 25, '22': 32, '26': 35, '14': 37, '34': 28, '5': 30, '36': 27, '3': 33}"
38,6.557672023773193,479.479465007782,1957,"{'27': 1, '31': 2, '16': 3, '8': 4, '12': 5, '6': 7, '21': 6, '7': 9, '13': 8, '29': 10, '37': 12, '15': 14, '1': 13, '28': 16, '17': 15, '4': 11, '35': 17, '32': 18, '2': 20, '11': 19, '20': 23, '25': 22, '18': 24, '24': 29, '10': 21, '19': 32, '38': 27, '9': 26, '23': 33, '30': 30, '33': 37, '22': 36, '26': 35, '14': 34, '34': 25, '5': 31, '36': 28, '3': 38}"
