n,time,total_time,nodes,results
40,3.425161361694336,18.06884241104126,185,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '4': 6, '34': 7, '37': 8, '38': 10, '25': 12, '30': 9, '40': 14, '39': 16, '36': 17, '24': 18, '18': 11, '19': 15, '35': 23, '8': 20, '15': 21, '2': 13, '10': 25, '5': 26, '7': 31, '1': 24, '6': 34, '9': 35, '13': 33, '14': 19, '3': 40, '11': 36, '23': 27, '33': 30, '32': 32, '27': 22, '21': 38, '22': 29, '31': 39, '29': 28, '28': 37}"
41,0.8551771640777588,18.92401957511902,47,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '4': 6, '39': 7, '34': 8, '37': 10, '38': 14, '41': 12, '27': 9, '29': 16, '24': 15, '36': 13, '18': 11, '19': 18, '15': 19, '13': 20, '11': 17, '6': 24, '7': 28, '8': 23, '2': 21, '1': 25, '10': 22, '3': 35, '5': 36, '9': 31, '22': 32, '23': 34, '14': 30, '21': 29, '31': 40, '33': 27, '32': 33, '30': 26, '35': 38, '40': 37, '25': 39, '28': 41}"
42,3.684487819671631,22.60850739479065,151,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '4': 6, '39': 7, '34': 8, '37': 10, '38': 14, '41': 12, '27': 9, '42': 19, '40': 18, '31': 23, '21': 16, '25': 13, '22': 21, '23': 17, '13': 20, '11': 11, '5': 24, '8': 22, '1': 25, '10': 15, '2': 29, '3': 31, '6': 26, '18': 27, '14': 30, '7': 28, '15': 33, '19': 36, '24': 35, '32': 38, '33': 34, '30': 42, '35': 39, '29': 37, '28': 41, '36': 32, '9': 40}"
43,1.9292550086975098,24.53776240348816,76,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '43': 6, '39': 7, '41': 10, '34': 8, '25': 12, '33': 11, '11': 14, '8': 9, '4': 15, '1': 17, '3': 13, '9': 21, '19': 16, '22': 18, '10': 19, '18': 20, '27': 25, '29': 24, '31': 23, '40': 22, '24': 31, '32': 26, '38': 29, '42': 27, '36': 35, '37': 37, '28': 32, '30': 36, '35': 28, '23': 41, '21': 40, '15': 30, '2': 39, '7': 43, '13': 34, '14': 42, '6': 33, '5': 38}"
44,7.064230918884277,31.601993322372437,313,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '43': 6, '39': 7, '41': 10, '34': 8, '25': 12, '33': 11, '5': 13, '9': 14, '4': 15, '1': 16, '10': 19, '15': 17, '11': 23, '24': 9, '3': 22, '8': 18, '23': 20, '2': 26, '13': 27, '19': 35, '18': 21, '22': 28, '28': 24, '27': 31, '29': 36, '32': 25, '30': 30, '31': 44, '36': 37, '37': 32, '38': 29, '35': 33, '42': 34, '40': 39, '44': 38, '14': 41, '7': 40, '6': 42, '21': 43}"
45,3.2883269786834717,34.89032030105591,114,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '43': 6, '4': 7, '39': 8, '34': 10, '33': 12, '38': 15, '40': 11, '42': 14, '44': 17, '11': 18, '18': 13, '37': 20, '19': 16, '22': 21, '5': 23, '2': 24, '15': 19, '9': 9, '13': 25, '14': 22, '8': 29, '10': 30, '23': 32, '1': 31, '21': 27, '3': 36, '6': 35, '7': 26, '24': 38, '25': 40, '27': 43, '30': 41, '28': 45, '36': 28, '31': 44, '45': 33, '35': 37, '32': 42, '29': 34, '41': 39}"
46,2.366461992263794,37.2567822933197,87,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '43': 6, '4': 7, '39': 8, '34': 10, '33': 12, '38': 15, '40': 11, '42': 14, '44': 17, '46': 13, '18': 16, '15': 20, '19': 18, '37': 25, '25': 21, '11': 19, '23': 27, '13': 23, '5': 24, '7': 9, '8': 30, '10': 22, '1': 32, '9': 33, '6': 34, '2': 29, '3': 36, '14': 40, '21': 37, '22': 35, '30': 39, '32': 38, '41': 41, '24': 44, '27': 45, '28': 43, '31': 42, '35': 28, '45': 46, '36': 31, '29': 26}"
47,2.813392162322998,40.0701744556427,89,"{'26': 1, '12': 2, '17': 3, '16': 5, '20': 4, '43': 6, '4': 7, '39': 8, '34': 10, '33': 12, '38': 15, '44': 11, '42': 14, '47': 13, '41': 9, '27': 19, '24': 17, '18': 16, '9': 20, '11': 21, '14': 22, '15': 24, '6': 25, '8': 29, '3': 23, '10': 28, '2': 26, '23': 35, '22': 18, '7': 36, '1': 32, '13': 38, '5': 37, '21': 27, '25': 39, '19': 42, '35': 30, '32': 31, '37': 34, '36': 43, '46': 40, '40': 41, '28': 45, '30': 46, '31': 44, '29': 33, '45': 47}"
48,2.350162982940674,42.420337438583374,55,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '20': 8, '43': 6, '4': 7, '39': 9, '38': 12, '36': 15, '34': 10, '25': 16, '3': 13, '8': 14, '33': 20, '5': 18, '11': 19, '35': 27, '15': 11, '47': 24, '45': 23, '42': 22, '24': 21, '40': 25, '32': 26, '23': 32, '10': 28, '27': 29, '14': 33, '7': 30, '9': 31, '6': 36, '2': 17, '18': 39, '22': 38, '21': 45, '19': 44, '28': 42, '30': 37, '44': 43, '31': 48, '29': 40, '46': 47, '37': 41, '13': 46, '41': 34, '1': 35}"
49,3.073188066482544,45.49352550506592,84,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '20': 8, '43': 6, '4': 7, '39': 9, '38': 12, '36': 15, '34': 10, '3': 13, '28': 11, '11': 18, '7': 16, '14': 19, '6': 20, '5': 17, '25': 21, '24': 23, '2': 22, '18': 24, '8': 26, '9': 28, '10': 25, '31': 29, '29': 14, '1': 30, '33': 33, '32': 27, '42': 34, '37': 31, '30': 32, '40': 44, '41': 49, '35': 46, '45': 38, '47': 48, '46': 43, '44': 35, '27': 40, '23': 47, '22': 39, '19': 45, '15': 42, '21': 37, '13': 41, '49': 36}"
