n,time,total_time,nodes,results
41,6.30060076713562,23.206050157546997,605,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '27': 6, '15': 7, '31': 8, '35': 10, '36': 12, '39': 11, '30': 16, '21': 9, '38': 18, '37': 15, '25': 22, '16': 19, '20': 14, '10': 21, '19': 23, '9': 17, '6': 13, '11': 25, '13': 28, '12': 31, '5': 27, '8': 29, '2': 26, '4': 20, '18': 41, '17': 34, '23': 32, '32': 37, '24': 36, '26': 39, '29': 24, '14': 40, '34': 33, '33': 35, '28': 38, '41': 30}"
42,5.685914993286133,28.89196515083313,500,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '27': 6, '15': 7, '31': 8, '35': 10, '36': 12, '39': 11, '41': 14, '17': 17, '20': 9, '42': 16, '21': 15, '37': 19, '16': 21, '9': 22, '19': 23, '24': 27, '11': 13, '30': 29, '34': 18, '18': 25, '32': 38, '28': 36, '29': 20, '33': 30, '10': 28, '38': 33, '13': 34, '12': 42, '5': 41, '6': 26, '8': 32, '14': 39, '23': 37, '4': 31, '2': 24, '25': 40, '26': 35}"
43,1.989912986755371,30.8818781375885,151,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '34': 11, '37': 10, '19': 13, '21': 16, '20': 19, '6': 12, '9': 17, '8': 20, '2': 15, '30': 18, '11': 14, '4': 25, '5': 29, '10': 21, '29': 26, '16': 30, '12': 31, '39': 23, '38': 27, '35': 22, '41': 32, '25': 34, '26': 28, '24': 42, '28': 35, '23': 38, '18': 40, '36': 41, '32': 36, '33': 43, '43': 24, '13': 39, '14': 37, '17': 33}"
44,1.2311363220214844,32.113014459609985,93,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '34': 11, '37': 10, '19': 13, '21': 16, '20': 19, '6': 12, '9': 17, '8': 20, '5': 14, '29': 21, '32': 22, '35': 23, '36': 25, '43': 24, '38': 18, '41': 27, '44': 15, '17': 31, '24': 28, '28': 35, '25': 30, '11': 32, '30': 43, '14': 37, '10': 36, '18': 42, '26': 44, '33': 33, '13': 40, '12': 29, '2': 34, '23': 39, '4': 38, '16': 41, '39': 26}"
45,0.8279061317443848,32.94092059135437,51,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '34': 11, '37': 10, '19': 13, '21': 16, '44': 12, '41': 17, '43': 14, '25': 25, '14': 20, '35': 19, '16': 15, '45': 26, '13': 22, '33': 18, '6': 23, '2': 24, '12': 27, '4': 32, '5': 36, '11': 31, '10': 28, '17': 29, '8': 35, '9': 39, '23': 30, '38': 40, '36': 33, '32': 43, '26': 42, '28': 38, '29': 34, '30': 44, '24': 37, '18': 41, '39': 21, '20': 45}"
46,2.2869858741760254,35.227906465530396,133,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '34': 11, '37': 10, '19': 13, '45': 12, '41': 15, '43': 18, '16': 19, '11': 17, '20': 22, '12': 24, '2': 16, '26': 25, '6': 14, '30': 20, '33': 21, '17': 26, '5': 29, '4': 27, '8': 30, '38': 33, '10': 31, '13': 39, '9': 28, '18': 35, '44': 36, '23': 41, '24': 44, '25': 40, '29': 45, '14': 46, '28': 38, '21': 34, '36': 23, '39': 43, '32': 37, '46': 32, '35': 42}"
47,1.401219129562378,36.62912559509277,74,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '46': 12, '45': 14, '12': 16, '39': 11, '41': 15, '25': 10, '36': 17, '14': 20, '21': 18, '16': 21, '34': 23, '13': 13, '37': 24, '47': 22, '44': 26, '38': 28, '29': 31, '23': 32, '20': 27, '10': 33, '24': 38, '19': 29, '18': 34, '17': 25, '33': 44, '32': 35, '43': 37, '11': 43, '8': 30, '35': 47, '30': 45, '28': 46, '26': 39, '6': 40, '4': 41, '5': 36, '2': 19, '9': 42}"
48,2.6857521533966064,39.31487774848938,133,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '46': 12, '45': 14, '12': 16, '44': 11, '34': 18, '39': 15, '30': 17, '26': 20, '17': 19, '11': 10, '43': 13, '23': 28, '20': 23, '14': 21, '10': 22, '8': 26, '13': 24, '6': 25, '4': 34, '5': 36, '9': 30, '2': 27, '16': 29, '36': 31, '35': 35, '38': 44, '37': 46, '41': 33, '29': 39, '33': 48, '32': 40, '25': 41, '28': 45, '21': 43, '19': 42, '24': 38, '18': 47, '48': 37, '47': 32}"
49,1.8821427822113037,41.197020530700684,82,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '46': 12, '45': 14, '48': 15, '44': 16, '39': 13, '41': 21, '34': 11, '25': 10, '16': 18, '18': 23, '21': 25, '17': 20, '13': 19, '11': 27, '6': 24, '4': 17, '30': 37, '24': 32, '37': 28, '36': 30, '20': 31, '33': 22, '38': 26, '19': 29, '10': 33, '2': 34, '35': 35, '43': 38, '47': 39, '49': 36, '23': 48, '9': 45, '5': 42, '12': 41, '8': 49, '14': 47, '28': 40, '32': 46, '26': 43, '29': 44}"
50,4.56148886680603,45.758509397506714,186,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '49': 10, '48': 14, '46': 15, '43': 11, '37': 13, '25': 12, '20': 19, '45': 18, '16': 16, '12': 17, '21': 24, '44': 21, '34': 22, '47': 27, '36': 28, '24': 31, '14': 20, '35': 25, '50': 32, '39': 30, '11': 35, '17': 26, '41': 36, '38': 40, '32': 43, '30': 38, '28': 42, '33': 46, '29': 44, '26': 45, '23': 49, '13': 23, '18': 34, '4': 37, '5': 33, '2': 29, '6': 41, '8': 50, '10': 47, '9': 39, '19': 48}"
51,5.8039939403533936,51.56250333786011,228,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '49': 10, '50': 12, '46': 14, '51': 17, '25': 11, '44': 13, '17': 20, '18': 23, '43': 15, '11': 18, '12': 16, '36': 25, '33': 21, '30': 22, '23': 32, '21': 27, '10': 24, '14': 29, '13': 26, '6': 36, '9': 37, '8': 30, '5': 40, '16': 34, '4': 28, '2': 19, '29': 41, '35': 43, '37': 48, '38': 33, '34': 31, '32': 42, '39': 38, '41': 35, '47': 49, '48': 39, '45': 45, '24': 51, '28': 44, '20': 46, '26': 47, '19': 50}"
52,2.386669158935547,53.949172496795654,86,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '49': 10, '50': 12, '51': 14, '46': 15, '44': 11, '20': 17, '25': 13, '37': 19, '35': 16, '17': 22, '13': 21, '10': 20, '9': 23, '8': 27, '4': 24, '14': 29, '2': 18, '16': 25, '33': 33, '30': 34, '36': 31, '19': 26, '32': 38, '39': 30, '41': 35, '43': 28, '29': 46, '34': 45, '38': 40, '28': 52, '18': 50, '23': 49, '24': 36, '21': 42, '12': 41, '11': 39, '47': 37, '5': 43, '6': 51, '52': 44, '48': 47, '26': 48, '45': 32}"
53,2.5985219478607178,56.54769444465637,80,"{'3': 1, '1': 2, '7': 3, '40': 4, '22': 5, '42': 7, '27': 6, '15': 8, '31': 9, '49': 10, '52': 11, '53': 13, '37': 14, '39': 15, '47': 17, '46': 12, '20': 19, '17': 20, '21': 21, '26': 30, '11': 18, '13': 22, '16': 27, '35': 25, '36': 16, '6': 24, '14': 31, '10': 26, '8': 23, '2': 32, '4': 28, '12': 34, '29': 39, '34': 36, '33': 38, '19': 42, '30': 43, '28': 47, '18': 44, '23': 51, '25': 52, '24': 45, '32': 46, '38': 29, '50': 37, '5': 50, '44': 41, '43': 49, '9': 48, '45': 53, '41': 35, '48': 33, '51': 40}"
54,4.754743814468384,61.302438259124756,136,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '33': 14, '52': 11, '51': 13, '24': 12, '37': 16, '25': 17, '45': 15, '44': 18, '49': 20, '50': 22, '54': 21, '29': 26, '11': 19, '46': 28, '22': 24, '21': 30, '13': 25, '9': 23, '20': 36, '18': 31, '5': 32, '8': 27, '2': 37, '4': 29, '6': 35, '12': 38, '23': 43, '19': 40, '26': 41, '32': 39, '17': 48, '38': 42, '35': 52, '30': 53, '36': 46, '34': 45, '39': 34, '10': 51, '28': 50, '47': 47, '41': 44, '14': 54, '48': 33, '43': 49}"
55,45.97795605659485,107.2803943157196,1167,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '33': 14, '52': 11, '51': 13, '24': 12, '37': 16, '55': 15, '44': 17, '25': 24, '54': 20, '49': 18, '20': 22, '46': 23, '48': 30, '50': 21, '30': 25, '21': 29, '17': 26, '39': 36, '22': 32, '9': 28, '23': 35, '45': 31, '10': 34, '4': 27, '28': 44, '29': 33, '18': 38, '8': 19, '2': 37, '12': 48, '5': 46, '6': 40, '19': 47, '11': 41, '13': 52, '14': 45, '41': 54, '38': 43, '32': 50, '43': 49, '35': 42, '47': 39, '26': 53, '36': 51, '34': 55}"
56,6.097902774810791,113.3782970905304,146,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '33': 14, '55': 11, '54': 13, '24': 12, '52': 18, '50': 19, '49': 16, '56': 17, '45': 15, '25': 24, '22': 22, '39': 23, '19': 27, '14': 21, '32': 29, '47': 30, '48': 20, '28': 31, '12': 25, '21': 32, '11': 28, '13': 37, '17': 26, '6': 35, '5': 33, '23': 41, '10': 42, '9': 45, '18': 38, '4': 47, '8': 34, '2': 53, '43': 48, '26': 49, '20': 54, '35': 51, '36': 40, '30': 55, '29': 50, '38': 44, '46': 56, '34': 46, '37': 52, '44': 39, '41': 43, '51': 36}"
57,2.992851972579956,116.37114906311035,68,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '33': 14, '55': 11, '54': 13, '24': 12, '52': 18, '50': 19, '56': 16, '49': 22, '57': 20, '30': 21, '44': 15, '46': 28, '36': 25, '21': 23, '51': 27, '28': 32, '22': 17, '10': 31, '32': 24, '18': 34, '17': 26, '4': 29, '14': 36, '6': 40, '2': 30, '13': 42, '12': 50, '23': 35, '5': 37, '11': 38, '8': 45, '19': 49, '26': 39, '9': 54, '25': 48, '20': 44, '29': 46, '34': 52, '39': 53, '35': 55, '43': 33, '47': 57, '38': 43, '37': 56, '45': 51, '48': 47, '41': 41}"
58,6.839890956878662,123.21104001998901,148,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '33': 14, '55': 11, '57': 12, '24': 13, '37': 16, '54': 17, '56': 18, '50': 20, '49': 15, '41': 24, '25': 25, '21': 23, '18': 21, '52': 26, '51': 22, '30': 29, '17': 32, '20': 31, '12': 19, '13': 30, '22': 34, '4': 28, '8': 27, '2': 36, '6': 35, '10': 42, '26': 46, '19': 41, '5': 49, '14': 44, '23': 39, '11': 50, '9': 37, '36': 40, '28': 51, '29': 54, '32': 58, '45': 55, '35': 53, '38': 47, '34': 48, '43': 38, '47': 52, '44': 57, '39': 45, '46': 43, '48': 56, '58': 33}"
59,3.2131400108337402,126.42418003082275,66,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '33': 14, '55': 11, '57': 12, '24': 13, '37': 16, '54': 17, '56': 18, '50': 20, '59': 19, '43': 15, '58': 24, '48': 25, '25': 27, '52': 23, '19': 22, '45': 31, '32': 29, '20': 26, '18': 32, '17': 21, '49': 34, '29': 36, '26': 37, '22': 38, '6': 30, '12': 39, '8': 41, '4': 35, '23': 33, '2': 28, '5': 49, '10': 45, '13': 51, '21': 46, '11': 57, '14': 48, '9': 50, '28': 56, '30': 42, '51': 43, '47': 52, '44': 44, '34': 53, '36': 54, '35': 58, '41': 40, '39': 47, '38': 59, '46': 55}"
60,3.1217222213745117,129.54590225219727,60,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '33': 14, '55': 11, '57': 12, '24': 13, '37': 16, '54': 17, '56': 18, '59': 19, '60': 21, '49': 15, '46': 22, '48': 25, '30': 20, '50': 32, '45': 30, '58': 26, '29': 29, '22': 24, '25': 31, '23': 28, '11': 27, '18': 36, '17': 38, '14': 45, '4': 23, '6': 33, '8': 34, '9': 43, '5': 44, '2': 39, '13': 48, '19': 41, '20': 50, '21': 46, '12': 53, '10': 52, '26': 37, '28': 51, '32': 40, '36': 49, '34': 54, '39': 56, '38': 42, '35': 59, '47': 57, '41': 55, '43': 58, '44': 47, '52': 35, '51': 60}"
61,9.422214031219482,138.96811628341675,163,"{'3': 1, '1': 2, '7': 3, '53': 4, '40': 5, '42': 6, '27': 7, '15': 8, '16': 10, '31': 9, '60': 12, '59': 14, '56': 13, '51': 11, '24': 15, '29': 17, '44': 16, '55': 21, '35': 18, '57': 20, '50': 24, '45': 22, '54': 25, '18': 23, '22': 28, '36': 35, '21': 30, '14': 29, '17': 19, '46': 32, '19': 33, '25': 36, '12': 37, '2': 26, '20': 27, '6': 38, '5': 49, '10': 45, '13': 43, '4': 31, '11': 47, '28': 40, '8': 34, '23': 41, '9': 50, '34': 51, '43': 46, '30': 52, '33': 61, '32': 55, '26': 39, '47': 44, '52': 56, '49': 57, '48': 48, '41': 60, '39': 59, '38': 54, '37': 58, '58': 42, '61': 53}"
62,12.689630031585693,151.65774631500244,212,"{'62': 1, '3': 2, '1': 3, '7': 4, '53': 5, '40': 6, '42': 7, '27': 8, '15': 9, '16': 11, '31': 10, '37': 13, '60': 14, '51': 15, '29': 16, '57': 12, '46': 18, '20': 20, '22': 25, '17': 21, '58': 17, '43': 27, '52': 19, '12': 22, '39': 28, '11': 26, '14': 30, '13': 35, '8': 31, '10': 23, '2': 29, '34': 39, '33': 24, '4': 32, '49': 34, '25': 36, '38': 44, '56': 33, '45': 41, '44': 37, '55': 38, '59': 45, '61': 49, '54': 46, '48': 55, '47': 48, '50': 40, '36': 56, '32': 62, '24': 53, '30': 42, '23': 61, '35': 52, '28': 60, '18': 58, '26': 59, '19': 43, '41': 50, '9': 51, '5': 54, '6': 47, '21': 57}"
63,23.84365701675415,175.5014033317566,375,"{'62': 1, '3': 2, '1': 3, '7': 4, '53': 5, '40': 6, '42': 7, '27': 8, '15': 9, '16': 11, '31': 10, '37': 13, '60': 14, '51': 15, '29': 16, '57': 12, '63': 19, '46': 18, '61': 20, '20': 23, '52': 21, '30': 22, '48': 28, '49': 26, '58': 25, '14': 24, '22': 29, '25': 30, '12': 27, '26': 34, '23': 36, '6': 17, '43': 41, '45': 33, '50': 35, '21': 40, '47': 43, '13': 31, '44': 44, '55': 37, '54': 32, '28': 42, '24': 47, '32': 48, '39': 56, '35': 59, '36': 57, '34': 62, '33': 58, '38': 39, '41': 61, '10': 52, '11': 54, '18': 50, '17': 55, '19': 60, '8': 45, '56': 49, '5': 51, '59': 63, '9': 38, '4': 53, '2': 46}"
