n,time,total_time,nodes,results
29,0.1652400493621826,2.046123743057251,62,"{'23': 1, '3': 2, '11': 3, '6': 4, '27': 6, '9': 9, '28': 8, '26': 11, '20': 7, '14': 5, '24': 10, '29': 12, '15': 16, '12': 14, '22': 17, '13': 19, '21': 24, '19': 23, '16': 13, '4': 26, '17': 29, '18': 25, '8': 27, '25': 15, '2': 18, '10': 28, '5': 20, '7': 21, '1': 22}"
30,0.1353342533111572,2.181457996368408,43,"{'30': 1, '23': 2, '3': 3, '11': 4, '6': 5, '14': 6, '18': 8, '2': 7, '22': 10, '9': 12, '21': 15, '25': 9, '20': 17, '26': 13, '27': 16, '29': 11, '15': 23, '12': 18, '10': 14, '19': 26, '24': 22, '16': 25, '13': 29, '4': 19, '28': 30, '17': 27, '8': 20, '7': 28, '5': 24, '1': 21}"
31,0.4856681823730469,2.667126178741455,143,"{'30': 1, '23': 2, '3': 3, '11': 4, '6': 5, '14': 6, '18': 8, '2': 7, '22': 10, '9': 12, '21': 15, '25': 9, '26': 11, '29': 16, '31': 13, '27': 22, '24': 26, '20': 18, '7': 17, '1': 21, '15': 28, '19': 27, '12': 30, '13': 14, '5': 24, '28': 19, '16': 23, '17': 31, '10': 25, '4': 29, '8': 20}"
32,0.6808850765228271,3.3480112552642822,197,"{'30': 1, '23': 2, '3': 3, '11': 4, '6': 5, '14': 6, '18': 8, '2': 7, '22': 10, '27': 9, '12': 15, '8': 14, '9': 19, '4': 12, '5': 16, '21': 17, '20': 21, '19': 23, '25': 20, '26': 24, '32': 26, '29': 18, '31': 22, '28': 11, '24': 31, '15': 28, '13': 27, '7': 30, '10': 25, '17': 29, '1': 32, '16': 13}"
33,0.1864099502563476,3.53442120552063,39,"{'30': 1, '23': 2, '3': 3, '11': 4, '6': 5, '14': 6, '18': 8, '2': 7, '22': 10, '27': 9, '12': 15, '8': 14, '9': 19, '4': 12, '25': 16, '5': 18, '20': 17, '21': 22, '32': 13, '17': 21, '26': 20, '33': 11, '13': 27, '31': 29, '29': 24, '28': 30, '15': 32, '16': 23, '10': 25, '19': 31, '24': 33, '1': 28, '7': 26}"
34,1.2823190689086914,4.816740274429321,197,"{'30': 1, '23': 2, '3': 3, '11': 4, '6': 5, '14': 6, '18': 8, '2': 7, '22': 10, '27': 9, '34': 11, '12': 15, '24': 13, '29': 12, '9': 19, '4': 17, '15': 23, '7': 16, '17': 18, '21': 25, '25': 22, '31': 26, '32': 30, '33': 20, '28': 24, '19': 21, '26': 33, '13': 31, '20': 34, '8': 14, '10': 32, '16': 27, '5': 28, '1': 29}"
35,0.2570919990539551,5.073832273483276,40,"{'30': 1, '23': 2, '3': 3, '11': 4, '6': 5, '14': 6, '18': 8, '2': 7, '22': 10, '27': 9, '34': 11, '35': 13, '28': 12, '15': 18, '31': 16, '12': 22, '16': 14, '5': 17, '1': 15, '21': 23, '20': 21, '32': 19, '19': 27, '26': 30, '25': 32, '24': 35, '33': 28, '7': 31, '8': 29, '13': 26, '17': 33, '10': 25, '29': 20, '9': 34, '4': 24}"
36,0.4618940353393554,5.535726308822632,66,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '21': 8, '31': 14, '35': 9, '32': 17, '34': 16, '19': 22, '26': 25, '33': 19, '27': 15, '18': 20, '16': 23, '8': 26, '9': 18, '29': 27, '10': 36, '5': 28, '12': 24, '4': 31, '2': 21, '1': 30, '13': 34, '24': 29, '20': 35, '25': 33, '22': 32}"
37,2.0692620277404785,7.60498833656311,237,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '21': 8, '31': 14, '35': 9, '33': 15, '34': 19, '37': 18, '32': 20, '29': 21, '20': 22, '16': 23, '13': 25, '12': 29, '9': 27, '8': 16, '4': 24, '10': 33, '5': 26, '1': 34, '18': 31, '2': 17, '22': 36, '25': 35, '19': 28, '24': 30, '26': 37, '27': 32}"
38,1.4871728420257568,9.092161178588867,185,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '2': 8, '21': 18, '25': 16, '26': 9, '31': 17, '29': 14, '35': 22, '34': 15, '38': 20, '37': 25, '33': 23, '32': 21, '20': 27, '24': 26, '19': 32, '13': 31, '12': 24, '10': 35, '18': 34, '22': 37, '16': 30, '8': 19, '27': 36, '4': 38, '9': 29, '5': 28, '1': 33}"
