n,time,total_time,nodes,results
29,0.7447209358215332,2.723909854888916,247,"{'11': 29, '23': 28, '2': 27, '17': 26, '6': 25, '28': 24, '14': 22, '8': 20, '27': 21, '25': 17, '26': 23, '15': 19, '18': 9, '24': 14, '16': 16, '21': 5, '20': 15, '22': 8, '29': 18, '7': 13, '12': 10, '9': 2, '10': 11, '3': 6, '4': 3, '13': 1, '19': 4, '1': 12, '5': 7}"
30,0.13321900367736816,2.857128858566284,30,"{'11': 30, '23': 29, '2': 28, '17': 27, '6': 26, '28': 25, '29': 22, '14': 23, '27': 21, '8': 20, '26': 24, '21': 17, '9': 16, '7': 15, '20': 19, '4': 9, '5': 18, '1': 5, '3': 14, '15': 6, '10': 10, '19': 8, '16': 3, '13': 1, '12': 4, '25': 11, '18': 13, '24': 2, '30': 12, '22': 7}"
31,0.3895859718322754,3.2467148303985596,94,"{'11': 31, '23': 30, '2': 29, '17': 28, '6': 27, '28': 26, '29': 23, '14': 24, '27': 22, '8': 21, '26': 25, '21': 18, '10': 16, '7': 15, '9': 14, '3': 17, '15': 19, '5': 20, '4': 13, '1': 4, '12': 3, '13': 5, '16': 12, '18': 1, '19': 8, '20': 10, '24': 11, '22': 2, '25': 7, '30': 6, '31': 9}"
32,1.2115750312805176,4.458289861679077,270,"{'11': 32, '23': 31, '2': 30, '17': 29, '6': 28, '28': 27, '29': 24, '31': 25, '14': 23, '27': 20, '32': 19, '21': 21, '18': 22, '8': 18, '30': 15, '22': 14, '24': 26, '9': 16, '3': 17, '1': 12, '12': 2, '4': 7, '16': 13, '7': 5, '10': 11, '5': 10, '13': 9, '19': 8, '26': 4, '20': 3, '15': 1, '25': 6}"
33,0.3761107921600342,4.834400653839111,61,"{'11': 33, '23': 32, '2': 31, '17': 30, '6': 29, '28': 28, '29': 25, '32': 27, '33': 24, '14': 26, '27': 21, '10': 20, '12': 19, '8': 16, '13': 15, '15': 14, '22': 23, '9': 13, '7': 18, '21': 11, '18': 5, '20': 17, '25': 9, '26': 12, '30': 6, '3': 1, '16': 4, '1': 7, '4': 22, '24': 3, '19': 2, '31': 8, '5': 10}"
34,0.7791471481323242,5.6135478019714355,120,"{'11': 34, '23': 33, '2': 32, '17': 31, '33': 30, '6': 27, '8': 28, '27': 26, '32': 25, '25': 29, '14': 23, '21': 22, '10': 21, '9': 17, '4': 20, '12': 18, '29': 15, '3': 16, '15': 13, '26': 14, '22': 24, '5': 12, '7': 7, '1': 6, '16': 19, '34': 8, '31': 1, '28': 10, '30': 11, '24': 3, '20': 9, '13': 5, '18': 2, '19': 4}"
35,0.2965867519378662,5.910134553909302,35,"{'11': 35, '23': 34, '2': 33, '17': 32, '33': 31, '34': 29, '29': 30, '8': 28, '26': 26, '25': 22, '22': 21, '12': 25, '9': 23, '4': 27, '6': 24, '14': 20, '28': 17, '30': 18, '27': 14, '32': 12, '31': 9, '24': 15, '35': 19, '19': 5, '15': 11, '16': 6, '13': 16, '7': 1, '20': 13, '10': 2, '5': 10, '3': 7, '18': 3, '1': 8, '21': 4}"
36,0.7050929069519043,6.615227460861206,82,"{'11': 36, '23': 35, '2': 34, '17': 33, '33': 32, '34': 30, '29': 31, '8': 29, '26': 27, '25': 23, '22': 22, '12': 26, '3': 25, '10': 21, '6': 24, '19': 16, '9': 18, '7': 17, '5': 28, '24': 19, '4': 12, '28': 14, '27': 7, '30': 15, '32': 20, '20': 3, '18': 2, '15': 6, '13': 5, '1': 8, '21': 11, '14': 1, '35': 4, '16': 10, '36': 13, '31': 9}"
37,0.3810732364654541,6.99630069732666,37,"{'11': 37, '23': 36, '2': 35, '17': 34, '33': 33, '34': 31, '29': 32, '36': 28, '35': 25, '21': 29, '13': 27, '18': 24, '14': 30, '6': 26, '31': 22, '19': 20, '27': 16, '22': 9, '30': 15, '32': 14, '16': 18, '15': 13, '20': 6, '25': 8, '28': 21, '9': 5, '10': 19, '3': 10, '5': 17, '1': 23, '4': 3, '12': 7, '7': 11, '8': 2, '24': 12, '26': 4, '37': 1}"
38,0.6274089813232422,7.623709678649902,57,"{'11': 38, '23': 37, '2': 36, '17': 35, '33': 34, '34': 32, '29': 33, '36': 29, '35': 26, '21': 30, '38': 25, '14': 31, '10': 23, '15': 27, '3': 28, '18': 21, '27': 19, '28': 22, '25': 15, '13': 24, '32': 16, '30': 13, '37': 18, '20': 9, '19': 7, '22': 8, '16': 11, '12': 20, '26': 2, '24': 1, '9': 14, '1': 17, '8': 5, '7': 3, '6': 6, '4': 10, '31': 4, '5': 12}"
