n,time,total_time,nodes,results
29,0.321152925491333,1.7821590900421143,134,"{'20': 1, '28': 2, '11': 3, '5': 4, '8': 5, '2': 6, '1': 9, '18': 7, '22': 10, '17': 11, '16': 17, '24': 14, '9': 15, '19': 12, '23': 18, '25': 21, '27': 13, '14': 25, '12': 22, '13': 16, '4': 19, '6': 20, '3': 8, '7': 28, '21': 23, '15': 27, '10': 26, '26': 24, '29': 29}"
30,0.19959330558776855,1.9817523956298828,62,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '21': 12, '22': 15, '23': 13, '26': 20, '25': 10, '7': 16, '19': 21, '24': 19, '9': 17, '15': 26, '13': 14, '16': 28, '10': 29, '17': 30, '12': 22, '14': 11, '1': 18, '6': 24, '3': 25, '27': 23, '29': 27}"
31,0.40225696563720703,2.38400936126709,122,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '7': 10, '17': 11, '15': 20, '19': 14, '23': 13, '24': 15, '27': 16, '13': 21, '9': 18, '10': 28, '12': 29, '22': 23, '14': 26, '16': 30, '3': 27, '21': 31, '25': 22, '29': 25, '26': 24, '31': 17, '6': 19}"
32,1.0902819633483887,3.4742913246154785,289,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '21': 14, '17': 11, '6': 15, '25': 16, '31': 17, '19': 20, '9': 21, '13': 10, '26': 24, '27': 22, '32': 19, '23': 13, '24': 29, '3': 23, '7': 31, '10': 27, '12': 28, '14': 32, '16': 26, '15': 18, '22': 30, '29': 25}"
33,0.6761419773101807,4.150433301925659,164,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '21': 14, '22': 11, '6': 15, '17': 13, '3': 16, '7': 10, '29': 19, '25': 20, '33': 17, '32': 23, '26': 27, '24': 18, '31': 29, '27': 24, '23': 31, '19': 25, '15': 32, '14': 26, '12': 22, '13': 28, '10': 33, '9': 30, '16': 21}"
34,0.27872180938720703,4.429155111312866,56,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '21': 14, '22': 11, '6': 15, '25': 16, '31': 17, '19': 20, '23': 13, '33': 10, '32': 19, '34': 18, '10': 24, '7': 22, '3': 23, '27': 29, '24': 21, '13': 34, '29': 25, '12': 30, '15': 31, '9': 28, '16': 33, '14': 26, '17': 27, '26': 32}"
35,2.7262210845947266,7.155376195907593,512,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '21': 14, '22': 11, '6': 15, '24': 10, '31': 16, '35': 13, '26': 17, '13': 23, '15': 27, '14': 30, '9': 28, '10': 35, '17': 22, '16': 33, '3': 25, '12': 26, '7': 20, '25': 21, '19': 34, '33': 31, '29': 32, '32': 19, '27': 29, '23': 18, '34': 24}"
36,1.2390141487121582,8.394390344619751,207,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '21': 14, '25': 11, '17': 13, '34': 15, '24': 18, '29': 16, '35': 19, '36': 10, '32': 21, '31': 26, '22': 25, '13': 27, '33': 23, '15': 24, '19': 31, '10': 33, '7': 22, '12': 36, '23': 29, '14': 30, '26': 34, '9': 28, '16': 17, '27': 32, '6': 35, '3': 20}"
37,2.664740800857544,11.059131145477295,398,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '21': 14, '25': 11, '17': 13, '33': 10, '7': 16, '26': 15, '37': 17, '23': 21, '24': 18, '34': 19, '31': 26, '35': 25, '36': 20, '29': 30, '27': 24, '22': 28, '19': 27, '9': 29, '16': 31, '14': 35, '13': 32, '10': 23, '12': 22, '15': 33, '6': 34, '3': 36, '32': 37}"
38,0.9637649059295654,12.02289605140686,129,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '4': 8, '2': 9, '18': 6, '1': 12, '21': 14, '25': 11, '27': 10, '33': 13, '17': 22, '31': 16, '35': 19, '22': 18, '19': 25, '23': 20, '10': 23, '7': 21, '9': 17, '24': 26, '32': 27, '29': 32, '26': 36, '34': 15, '16': 35, '13': 28, '38': 29, '6': 24, '3': 31, '12': 33, '37': 38, '15': 37, '14': 34, '36': 30}"
